timestamp,humidity,pm_2_5,temperature
2023-12-24 07:00:00,91.30509656,15.52407537,26.30594227
2023-12-25 07:00:00,93.18022495,13.95578947,26.14292154
2023-12-26 07:00:00,92.50663475,13.4143454,25.9146312
2023-12-27 07:00:00,89.59093184,24.76445993,26.50033376
2023-12-28 07:00:00,86.97005941,25.46615492,27.56162588
2023-12-29 07:00:00,87.77200053,14.87927425,27.79464282
2023-12-30 07:00:00,90.45771955,16.68780488,27.53083182
2023-12-31 07:00:00,86.93401153,16.78133705,28.07821003
2024-01-01 07:00:00,85.8462385,11.78785764,27.9721328
2024-01-02 07:00:00,85.75446948,15.01810585,27.87594192
2024-01-03 07:00:00,84.44739654,10.75696379,28.01946791
2024-01-04 07:00:00,84.36320585,15.01324965,28.17471721
2024-01-05 07:00:00,82.98828617,20.77351916,28.21769854
2024-01-06 07:00:00,83.35007355,24.78859527,27.74980912
2024-01-07 07:00:00,86.1296762,23.16655052,27.90337222
2024-01-08 07:00:00,89.83622649,20.49965108,27.20504786
2024-01-09 07:00:00,88.29838704,17.77228412,27.62179919
2024-01-10 07:00:00,88.78560031,15.59749304,27.69249759
2024-01-11 07:00:00,86.5960854,19.35490605,27.8940797
2024-01-12 07:00:00,85.53030787,19.75226797,27.65856444
2024-01-13 07:00:00,85.60855742,26.10716771,27.23784323
2024-01-14 07:00:00,82.62584538,24.77089136,27.49110396
2024-01-15 07:00:00,81.16042215,24.02719665,27.59857243
2024-01-16 07:00:00,82.76167142,24.46657382,28.13057062
2024-01-17 07:00:00,83.47168506,18.39721254,28.28937329
2024-01-18 07:00:00,81.89871721,14.08002784,28.09645246
2024-01-19 07:00:00,83.74729386,20.05578801,27.93755299
2024-01-20 07:00:00,84.76223808,26.20473538,27.83890224
2024-01-21 07:00:00,83.15683524,31.75104895,27.83847996
2024-01-22 07:00:00,84.2145508,29.92887029,27.74339825
2024-01-23 07:00:00,90.02753048,10.87351502,26.24770872
2024-01-24 07:00:00,86.64476661,13.62430168,27.12480607
2024-01-25 07:00:00,90.76561897,16.27094972,26.68107807
2024-01-26 07:00:00,89.60973436,14.0967293,26.56023502
2024-01-27 07:00:00,84.94739148,20.26386913,27.38915043
2024-01-28 07:00:00,83.31537912,18.94425087,27.16743193
2024-01-29 07:00:00,82.67241611,19.02367688,27.31369384
2024-01-30 07:00:00,84.16946191,18.61977716,27.05918267
2024-01-31 07:00:00,82.38295048,23.87787858,27.54499002
2024-02-01 07:00:00,83.21769219,21.57520891,27.59205617
2024-02-02 07:00:00,83.24425012,29.5356623,27.55845179
2024-02-03 07:00:00,83.55676468,20.84192201,27.64524748
2024-02-04 07:00:00,83.32615082,22.31101813,27.74235078
2024-02-05 07:00:00,82.47556593,38.12256267,28.06230648
2024-02-06 07:00:00,82.79112103,29.79624478,27.82855464
2024-02-07 07:00:00,83.8802926,27.4707113,28.03631967
2024-02-08 07:00:00,81.34854808,31.84759916,28.15784763
2024-02-09 07:00:00,81.79316855,27.89106145,28.45109993
2024-02-10 07:00:00,80.60824784,33.06136681,28.01632904
2024-02-11 07:00:00,78.79293294,28.56664341,28.43631266
2024-02-12 07:00:00,77.12204611,25.89547038,28.0150262
2024-02-13 07:00:00,77.2719233,26.23044693,28.12529643
2024-02-14 07:00:00,82.42831859,21.90413534,27.67204508
2024-02-15 07:00:00,85.07794643,24.52859135,27.7959803
2024-02-16 07:00:00,81.01166847,24.59679666,28.47161351
2024-02-17 07:00:00,80.37121564,24.06973501,28.34807844
2024-02-18 07:00:00,78.31726164,23.18619247,28.17203992
2024-02-19 07:00:00,82.49571116,24.58280922,28.24376074
2024-02-20 07:00:00,83.07656406,19.75958188,28.72075004
2024-02-21 07:00:00,82.30345435,16.19107392,28.78093316
2024-02-22 07:00:00,80.23197717,15.13857939,28.63295536
2024-02-23 07:00:00,80.1267206,8.390909091,28.38342646
2024-02-24 07:00:00,78.73191222,7.146239554,28.72545149
2024-02-25 07:00:00,77.75814514,8.763763066,28.81430832
2024-02-26 07:00:00,78.7075677,23.64450665,28.98648707
2024-02-27 07:00:00,79.99238143,23.34074662,28.72598855
2024-02-28 07:00:00,78.05396646,19.96933798,28.99522227
2024-02-29 07:00:00,76.45023302,24.88726514,28.83002734
2024-03-01 07:00:00,77.29198981,25.61688765,29.01734689
2024-03-02 07:00:00,79.95302672,23.50522648,28.94817162
2024-03-03 07:00:00,81.60879045,28.75801953,28.92051708
2024-03-04 07:00:00,78.24328056,22.47944251,29.14631163
2024-03-05 07:00:00,80.3398051,28.9554007,29.12427123
2024-03-06 07:00:00,79.90096457,32.24895397,29.02547235
2024-03-07 07:00:00,79.63033579,35.14156206,29.39773785
2024-03-08 07:00:00,78.75333727,36.84759916,29.30684944
2024-03-09 07:00:00,78.46043129,30.40348432,28.81951044
2024-03-10 07:00:00,85.30283305,17.40609497,27.75005797
2024-03-11 07:00:00,77.93799573,40.58647141,28.57434404
2024-03-12 07:00:00,75.88952996,33.59788732,28.68113121
2024-03-13 07:00:00,77.64590174,32.3037694,28.675063
2024-03-14 07:00:00,74.96188114,27.35052265,29.33800919
2024-03-15 07:00:00,76.5957136,20.47276536,29.63915741
2024-03-16 07:00:00,75.12778097,29.26220363,29.49778685
2024-03-17 07:00:00,74.80578174,20.08432056,29.47631045
2024-03-18 07:00:00,76.90016538,27.15716273,29.23216384
2024-03-19 07:00:00,76.86263301,23.54755245,28.96109509
2024-03-20 07:00:00,74.78507859,20.95473538,28.85626414
2024-03-21 07:00:00,75.00987207,25.51011863,29.04270201
2024-03-22 07:00:00,75.16672654,32.30801394,28.9059539
2024-03-23 07:00:00,76.84172794,28.07492997,29.34335192
2024-03-24 07:00:00,76.85174886,33.03146853,29.8268536
2024-03-25 07:00:00,76.41816377,22.71796657,29.92742065
2024-03-26 07:00:00,75.33724552,18.6810585,28.86341741
2024-03-27 07:00:00,79.98394732,20.43215031,29.5502857
2024-03-28 07:00:00,79.50742197,16.63022284,29.86144027
2024-03-29 07:00:00,80.23509861,21.74982578,29.87079421
2024-03-30 07:00:00,77.54540322,17.15550907,30.5140029
2024-03-31 07:00:00,81.71164687,28.35609756,29.16196296
2024-04-01 07:00:00,78.39977774,28.91841004,30.15535046
2024-04-02 07:00:00,78.81658885,27.92178771,30.18562237
2024-04-03 07:00:00,73.53111002,23.01600557,31.07896658
2024-04-04 07:00:00,77.07690073,23.02515723,30.58062431
2024-04-05 07:00:00,76.03120914,29.7745098,30.57505819
2024-04-06 07:00:00,72.63762825,32.77475593,30.40595084
2024-04-07 07:00:00,71.92040397,33.00628492,30.20464206
2024-04-08 07:00:00,73.17164379,26.07252441,29.85019794
2024-04-09 07:00:00,77.625503,17.25505226,30.48599292
2024-04-10 07:00:00,78.7313814,13.2353352,30.59474882
2024-04-11 07:00:00,78.15978732,15.40069686,30.041027
2024-04-12 07:00:00,74.26240513,25.70313589,30.37890598
2024-04-13 07:00:00,76.00224922,30.11281337,30.40502207
2024-04-14 07:00:00,76.20523246,32.0641115,30.04203645
2024-04-15 07:00:00,77.07628053,32.84958217,30.36574442
2024-04-16 07:00:00,76.56359038,23.0097561,30.39988899
2024-04-17 07:00:00,75.47644134,14.22632312,30.41331912
2024-04-18 07:00:00,75.54243846,19.31236897,30.65588475
2024-04-19 07:00:00,72.34449675,29.10508003,30.91548332
2024-04-20 07:00:00,75.8826705,30.69177127,30.49847895
2024-04-21 07:00:00,80.50875194,33.68784916,29.75259081
2024-04-22 07:00:00,78.94839207,34.01324965,30.70718924
2024-04-23 07:00:00,77.89426327,39.7270195,31.02916874
2024-04-24 07:00:00,76.95622336,34.9735007,30.93370427
2024-04-25 07:00:00,75.52562663,38.30522648,31.21142598
2024-04-26 07:00:00,78.65909802,34.39748076,30.91755801
2024-04-27 07:00:00,83.82472289,38.85913529,29.7298331
2024-04-28 07:00:00,73.52320657,19.60933148,31.57114817
2024-04-29 07:00:00,85.96587803,29.7325419,28.97449518
2024-04-30 07:00:00,80.29646855,25.11350975,31.14000581
2024-05-01 07:00:00,74.37671367,23.73849372,31.63099566
2024-05-02 07:00:00,73.38827378,22.58246347,31.72952544
2024-05-03 07:00:00,78.17842197,25.29497908,31.47594927
2024-05-04 07:00:00,80.64228075,30.54285714,30.17356435
2024-05-05 07:00:00,82.60137406,24.81101813,29.66836279
2024-05-06 07:00:00,90.43696656,28.03489184,27.73754091
2024-05-07 07:00:00,78.77417291,31.67505241,30.27017261
2024-05-08 07:00:00,81.82914595,31.72195122,30.14613167
2024-05-09 07:00:00,74.73151527,17.36515679,30.96741554
2024-05-10 07:00:00,78.47499987,12.74912648,30.89544769
2024-05-11 07:00:00,80.68281425,24.75690999,29.6671014
2024-05-12 07:00:00,82.1045397,22.4436669,29.85647353
2024-05-13 07:00:00,76.97138207,22.2128402,30.7742318
2024-05-14 07:00:00,80.81147595,32.58176757,29.93807405
2024-05-15 07:00:00,79.0212648,14.81608392,30.83466643
2024-05-16 07:00:00,72.52436095,15.63490725,32.37470871
2024-05-17 07:00:00,89.71861097,21.02707137,27.42356083
2024-05-18 07:00:00,85.07833465,28.53133705,29.08199165
2024-05-19 07:00:00,77.63846184,40.7994429,30.97059661
2024-05-20 07:00:00,79.61201034,42.87656904,30.31221269
2024-05-21 07:00:00,79.88479652,38.99930216,30.2624217
2024-05-22 07:00:00,81.27774708,24.65502793,29.71703072
2024-05-23 07:00:00,85.66511846,22.16561845,28.58229905
2024-05-24 07:00:00,78.20867468,13.68715084,29.70276527
2024-05-25 07:00:00,77.67025435,15.31358885,30.68209326
2024-05-26 07:00:00,75.90537835,25.38294899,30.28034079
2024-05-27 07:00:00,73.83189754,19.17015342,31.61398063
2024-05-28 07:00:00,76.12196711,27.04672245,30.60323285
2024-05-29 07:00:00,75.557348,28.55254001,31.58001626
2024-05-30 07:00:00,86.32290255,43.07252441,29.60261442
2024-05-31 07:00:00,84.053981,35.99094077,30.07859484
2024-06-01 07:00:00,90.27101857,31.11297071,27.3466568
2024-06-02 07:00:00,85.81328477,27.80822873,28.4537
2024-06-03 07:00:00,90.37051083,18.60114778,27.30112503
2024-06-04 07:00:00,85.521101,23.93952484,29.13964254
2024-06-05 07:00:00,74.68580455,21.05783972,31.17220104
2024-06-06 07:00:00,72.81669614,16.11645746,31.01205172
2024-06-07 07:00:00,73.30865692,16.43593315,30.85115415
2024-06-08 07:00:00,84.8538695,14.94425087,28.76886967
2024-06-09 07:00:00,74.54366768,15.72442589,30.79832821
2024-06-10 07:00:00,71.75489685,16.39860627,30.33086453
2024-06-11 07:00:00,73.67303194,20.08513608,30.44672783
2024-06-12 07:00:00,66.97542413,18.72891986,30.90844398
2024-06-13 07:00:00,70.1925843,21.07038328,31.01136377
2024-06-14 07:00:00,70.14765192,17.11854951,31.02151898
2024-06-15 07:00:00,69.89310944,14.05285118,31.56453534
2024-06-16 07:00:00,75.43130116,12.79846583,30.54206096
2024-06-17 07:00:00,86.86304975,12.94289694,27.47126811
2024-06-18 07:00:00,81.20105214,6.338825215,27.9267957
2024-06-19 07:00:00,80.93526687,10.70543175,28.65603646
2024-06-20 07:00:00,78.16695422,8.902352103,28.94068654
2024-06-21 07:00:00,74.90348048,16.88021638,29.77914552
2024-06-22 07:00:00,82.38640948,6.452717796,27.22335431
2024-06-23 07:00:00,81.73970203,13.346126,27.39873797
2024-06-24 07:00:00,78.58603579,18.24646893,28.19401402
2024-06-25 07:00:00,81.01164964,22.75876578,27.86797169
2024-06-26 07:00:00,81.28347202,35.80809491,29.26426999
2024-06-27 07:00:00,75.86911378,41.52328767,30.70805603
2024-06-28 07:00:00,76.50144272,25.80890688,29.45247395
2024-06-29 07:00:00,86.59802963,25.3138483,27.85293417
2024-06-30 07:00:00,85.31881911,17.26727146,28.38376744
2024-07-01 07:00:00,74.95137048,23.33942857,30.76023912
2024-07-06 07:00:00,84.46078339,19.12298387,26.61548192
2024-07-07 07:00:00,83.91633381,12.62578397,28.13306998
2024-07-08 07:00:00,79.33187051,10.12910128,29.01214203
2024-07-09 07:00:00,78.97999038,13.70078181,29.52413207
2024-07-10 07:00:00,84.14478705,11.21886249,27.98043017
2024-07-11 07:00:00,83.4388376,29.64390244,28.49131239
2024-07-12 07:00:00,81.93161472,22.2289492,28.25557602
2024-07-13 07:00:00,88.26627827,21.28471738,26.89404984
